,date,blk,age_days,age_sply,CapMrktCurUSD,CapRealUSD,PriceUSD,PriceRealUSD,DailyIssuedNtv,DailyIssuedUSD,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,DiffMean,notes,PoW_income_btc,PoW_income_usd
10,2009-01-13 00:00:00+00:00,390.0,10.0,0.0009285714285714286,,0.0,0.002,0.0,6150.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.008686936184430338,115.11538461538461,19500.0,1.0,,6150.0,12.3
11,2009-01-14 00:00:00+00:00,519.0,11.0,0.0012357142857142857,,0.0,0.002,0.0,6450.0,,1.0,1.0,61.0,,61.0,,61.0,,61.0,,0.0,,0.011022618668365722,90.72254335260115,25950.0,1.0,,6450.0,12.9
12,2009-01-15 00:00:00+00:00,645.0,12.0,0.0015357142857142857,,0.0,0.002,0.0,6300.0,,8.0,7.0,351.0,,50.4285714285714,,25.0,,353.0,,0.0,,0.014024787997390736,71.30232558139535,32250.0,1.0,,6300.0,12.6
13,2009-01-16 00:00:00+00:00,753.0,13.0,0.001792857142857143,,0.0,0.002,0.0,5400.0,,2.0,2.0,200.0,,100.0,,100.0,,200.0,,0.0,,0.01910197869101979,52.35059760956175,37650.0,1.0,,5400.0,10.8
14,2009-01-17 00:00:00+00:00,862.0,14.0,0.0020523809523809522,,0.0,0.002,0.0,5450.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.02166645720749026,46.15429234338747,43100.0,1.0,,5450.0,10.9
15,2009-01-18 00:00:00+00:00,969.0,15.0,0.002307142857142857,,0.0,0.002,0.0,5350.0,,1.0,1.0,150.0,,150.0,,150.0,,150.0,,0.0,,0.02481116374343874,40.30443756449949,48450.0,1.0,,5350.0,10.700000000000001
16,2009-01-19 00:00:00+00:00,1084.0,16.0,0.002580952380952381,,0.0,0.002,0.0,5750.0,,2.0,2.0,775.0,,387.5,,387.5,,775.0,,0.0,,0.025824895771292437,38.72232472324723,54200.0,1.0,,5750.0,11.5
17,2009-01-20 00:00:00+00:00,1198.0,17.0,0.0028523809523809526,,0.0,0.002,0.0,5700.0,,1.0,1.0,400.0,,400.0,,400.0,,400.0,,0.0,,0.028791155972122087,34.73288814691152,59900.0,1.0,,5700.0,11.4
18,2009-01-21 00:00:00+00:00,1300.0,18.0,0.0030952380952380953,,0.0,0.002,0.0,5100.0,,2.0,2.0,600.0,,300.0,,300.0,,600.0,,0.0,,0.034918076819769,28.638461538461538,65000.0,1.0,,5100.0,10.200000000000001
19,2009-01-22 00:00:00+00:00,1391.0,19.0,0.003311904761904762,,0.0,0.002,0.0,4550.0,,1.0,1.0,150.0,,150.0,,150.0,,150.0,,0.0,,0.04187866927592955,23.878504672897197,69550.0,1.0,,4550.0,9.1
20,2009-01-23 00:00:00+00:00,1475.0,20.0,0.003511904761904762,,0.0,0.002,0.0,4200.0,,1.0,1.0,300.0,,300.0,,300.0,,300.0,,0.0,,0.04810828440965427,20.7864406779661,73750.0,1.0,,4200.0,8.4
21,2009-01-24 00:00:00+00:00,1676.0,21.0,0.00399047619047619,,0.0,0.002,0.0,10050.0,,1.0,1.0,500.0,,500.0,,500.0,,500.0,,0.0,,0.02284468070605875,43.773866348448685,83800.0,1.0,,10050.0,20.1
22,2009-01-25 00:00:00+00:00,1867.0,22.0,0.004445238095238095,,0.0,0.002,0.0,9550.0,,1.0,1.0,50.0,,50.0,,50.0,,50.0,,0.0,,0.02678046331492505,37.34065345474023,93350.0,1.0,,9550.0,19.1
23,2009-01-26 00:00:00+00:00,1963.0,23.0,0.004673809523809524,,0.0,0.002,0.0,4800.0,,1.0,1.0,1000.0,,1000.0,,1000.0,,1000.0,,0.0,,0.0560216894977169,17.850229240957717,98150.0,1.0,,4800.0,9.6
24,2009-01-27 00:00:00+00:00,2060.0,24.0,0.004904761904761905,,0.0,0.002,0.0,4850.0,,1.0,1.0,150.0,,150.0,,150.0,,150.0,,0.0,,0.05818387233441604,17.186893203883496,103000.0,1.0,,4850.0,9.700000000000001
25,2009-01-28 00:00:00+00:00,2172.0,25.0,0.005171428571428572,,0.0,0.002,0.0,5600.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.05313111545988258,18.82136279926335,108600.0,1.0,,5600.0,11.200000000000001
26,2009-01-29 00:00:00+00:00,2293.0,26.0,0.00545952380952381,,0.0,0.002,0.0,6050.0,,1.0,1.0,600.0,,600.0,,600.0,,600.0,,0.0,,0.05191894033737122,19.260793720017446,114650.0,1.0,,6050.0,12.1
27,2009-01-30 00:00:00+00:00,2410.0,27.0,0.005738095238095238,,0.0,0.002,0.0,5850.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.056433672872029036,17.719917012448132,120500.0,1.0,,5850.0,11.700000000000001
28,2009-01-31 00:00:00+00:00,2548.0,28.0,0.006066666666666666,,0.0,0.002,0.0,6900.0,,1.0,1.0,1000.0,,1000.0,,1000.0,,1000.0,,0.0,,0.05058566607107406,19.76844583987441,127400.0,1.0,,6900.0,13.8
29,2009-02-01 00:00:00+00:00,2661.0,29.0,0.006335714285714286,,0.0,0.002,0.0,5650.0,,1.0,1.0,100.0,,100.0,,100.0,,100.0,,0.0,,0.06451691114074433,15.499812100714017,133050.0,1.0,,5650.0,11.3
30,2009-02-02 00:00:00+00:00,2789.0,30.0,0.006640476190476191,,0.0,0.002,0.0,6400.0,,1.0,1.0,50.0,,50.0,,50.0,,50.0,,0.0,,0.05969606164383562,16.751523843671567,139450.0,1.0,,6400.0,12.8
31,2009-02-03 00:00:00+00:00,2928.0,31.0,0.006971428571428571,,0.0,0.002,0.0,6950.0,,16.0,12.0,53.1,,8.59166666666667,,0.01,,103.1,,2.01,,0.05771163890805164,17.32752732240437,146400.0,1.0,,6950.0,13.9
32,2009-02-04 00:00:00+00:00,3047.0,32.0,0.0072547619047619045,,0.0,0.002,0.0,5950.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.07015080004604582,14.255004922874958,152350.0,1.0,,5950.0,11.9
