date,ETH,PriceUSD, TVL_eth ,TCVL_eth, TVL_usd ,TCVL_usd
2018-09-07T00:00:00Z,"1,890,453",228.27,"117,502,231","27,835,074,904","131,281,710","32,210,875,745"
2018-09-08T00:00:00Z,"1,872,289",229.52,"128,738,023","27,963,812,927","133,124,711","32,344,000,456"
2018-09-09T00:00:00Z,"1,851,173",215.14,"132,240,237","28,096,053,164","133,012,629","32,477,013,085"
2018-09-10T00:00:00Z,"1,851,278",196.77,"128,702,230","28,224,755,394","140,262,095","32,617,275,180"
2018-09-11T00:00:00Z,"1,856,877",195.99,"135,296,763","28,360,052,157","148,156,924","32,765,432,104"
2018-09-12T00:00:00Z,"1,837,828",197.14,"144,751,807","28,504,803,964","147,844,196","32,913,276,300"
2018-09-13T00:00:00Z,"1,829,645",185.15,"141,021,025","28,645,824,989","151,467,629","33,064,743,929"
2018-09-14T00:00:00Z,"1,844,639",183.03,"139,876,349","28,785,701,338","174,396,147","33,239,140,076"
2018-09-15T00:00:00Z,"1,834,986",211.27,"162,619,761","28,948,321,099","173,756,168","33,412,896,244"
2018-09-16T00:00:00Z,"1,864,272",208.87,"161,524,516","29,109,845,615","184,777,174","33,597,673,418"
2018-09-17T00:00:00Z,"1,862,053",221.63,"171,903,535","29,281,749,150","183,728,549","33,781,401,967"
2018-09-18T00:00:00Z,"1,859,741",220.12,"175,104,727","29,456,853,877","168,418,698","33,949,820,665"
2018-09-19T00:00:00Z,"1,866,576",196.04,"156,148,593","29,613,002,470","178,994,543","34,128,815,208"
2018-09-20T00:00:00Z,"1,861,879",208.39,"166,200,215","29,779,202,685","180,502,343","34,309,317,551"
2018-09-21T00:00:00Z,"1,880,412",209.78,"167,345,802","29,946,548,487","193,232,438","34,502,549,989"
2018-09-22T00:00:00Z,"1,878,272",224.76,"179,158,945","30,125,707,432","211,659,588","34,714,209,577"
2018-09-23T00:00:00Z,"1,872,157",247.69,"198,054,187","30,323,761,619","206,587,964","34,920,797,541"
2018-09-24T00:00:00Z,"1,860,063",240.78,"193,025,303","30,516,786,922","209,994,470","35,130,792,011"
2018-09-25T00:00:00Z,"1,855,626",244.55,"196,846,622","30,713,633,544","196,760,801","35,327,552,812"
2018-09-26T00:00:00Z,"1,854,327",227.92,"188,222,082","30,901,855,626","194,299,625","35,521,852,437"
2018-09-27T00:00:00Z,"1,848,979",219.2,"181,558,248","31,083,413,874","191,190,413","35,713,042,850"
2018-09-28T00:00:00Z,"1,853,388",214.21,"178,547,670","31,261,961,544","204,967,381","35,918,010,231"
2018-09-29T00:00:00Z,"1,850,646",229.09,"191,748,534","31,453,710,078","199,756,574","36,117,766,805"
2018-09-30T00:00:00Z,"1,875,189",221.56,"185,637,775","31,639,347,853","208,489,644","36,326,256,449"
2018-10-01T00:00:00Z,"1,928,155",231.32,"193,627,334","31,832,975,187","209,433,400","36,535,689,849"
2018-10-02T00:00:00Z,"1,921,676",232.6,"194,869,093","32,027,844,280","208,008,751","36,743,698,600"
2018-10-03T00:00:00Z,"1,922,432",230.89,"193,841,017","32,221,685,297","203,838,358","36,947,536,958"
2018-10-04T00:00:00Z,"1,920,572",225.41,"190,085,487","32,411,770,784","200,119,208","37,147,656,166"
2018-10-05T00:00:00Z,"1,909,189",219.97,"186,078,197","32,597,848,981","202,517,070","37,350,173,236"
2018-10-06T00:00:00Z,"1,840,247",221.76,"188,593,379","32,786,442,360","208,758,147","37,558,931,383"
2018-10-07T00:00:00Z,"1,799,247",227.9,"193,918,827","32,980,361,187","205,995,505","37,764,926,888"
2018-10-08T00:00:00Z,"1,779,303",224.62,"192,521,054","33,172,882,241","208,339,970","37,973,266,858"
2018-10-09T00:00:00Z,"1,752,513",225.65,"194,114,230","33,366,996,471","212,423,757","38,185,690,615"
2018-10-10T00:00:00Z,"1,756,414",229.33,"197,647,755","33,564,644,226","210,971,912","38,396,662,527"
2018-10-11T00:00:00Z,"1,756,228",227.49,"196,413,986","33,761,058,212","208,726,364","38,605,388,891"
2018-10-12T00:00:00Z,"1,742,208",225.26,"199,204,890","33,960,263,102","181,133,654","38,786,522,545"
2018-10-13T00:00:00Z,"1,738,546",189.83,"169,773,219","34,130,036,321","189,824,197","38,976,346,742"
2018-10-14T00:00:00Z,"1,738,655",195.97,"175,278,864","34,305,315,185","193,123,607","39,169,470,349"
2018-10-15T00:00:00Z,"1,734,623",199.45,"178,583,080","34,483,898,265","189,695,103","39,359,165,452"
2018-10-16T00:00:00Z,"1,733,974",194.99,"176,551,675","34,660,449,940","205,948,931","39,565,114,383"
2018-10-17T00:00:00Z,"1,738,918",210.8,"190,935,681","34,851,385,621","205,642,221","39,770,756,604"
2018-10-18T00:00:00Z,"1,736,515",210.22,"191,320,793","35,042,706,414","204,307,536","39,975,064,140"
2018-10-19T00:00:00Z,"1,728,779",207.6,"189,196,266","35,231,902,680","200,002,903","40,175,067,043"
2018-10-20T00:00:00Z,"1,711,026",202.49,"184,713,911","35,416,616,591","200,824,148","40,375,891,191"
2018-10-21T00:00:00Z,"1,702,037",202.86,"185,167,330","35,601,783,921","203,228,053","40,579,119,244"
2018-10-22T00:00:00Z,"1,687,767",205.08,"187,262,393","35,789,046,314","202,969,463","40,782,088,707"
2018-10-23T00:00:00Z,"1,684,725",204.77,"187,410,877","35,976,457,191","202,695,673","40,984,784,380"
2018-10-24T00:00:00Z,"1,686,339",203.6,"193,034,750","36,169,491,941","209,969,816","41,194,754,196"
2018-10-25T00:00:00Z,"1,701,157",203.7,"194,467,801","36,363,959,742","210,548,233","41,405,302,429"
2018-10-26T00:00:00Z,"1,701,945",202.92,"194,426,345","36,558,386,087","209,457,588","41,614,760,017"
2018-10-27T00:00:00Z,"1,746,117",201.23,"193,396,645","36,751,782,732","212,384,821","41,827,144,838"
2018-10-28T00:00:00Z,"1,768,858",203.37,"195,884,408","36,947,667,140","212,191,062","42,039,335,900"
2018-10-29T00:00:00Z,"1,772,513",202.79,"196,266,453","37,143,933,593","214,131,281","42,253,467,181"
2018-10-30T00:00:00Z,"1,789,038",203.72,"198,763,851","37,342,697,444","207,460,315","42,460,927,496"
2018-10-31T00:00:00Z,"1,791,129",195.67,"191,299,754","37,533,997,198","208,613,611","42,669,541,107"
2018-11-01T00:00:00Z,"1,792,341",196.19,"192,193,541","37,726,190,739","210,598,021","42,880,139,128"
2018-11-02T00:00:00Z,"1,797,761",197.85,"194,265,931","37,920,456,670","212,241,545","43,092,380,673"
2018-11-03T00:00:00Z,"1,795,219",198.73,"195,623,407","38,116,080,077","214,912,461","43,307,293,134"
2018-11-04T00:00:00Z,"1,800,762",201.02,"198,126,239","38,314,206,316","213,890,802","43,521,183,936"
2018-11-05T00:00:00Z,"1,803,638",199.47,"196,565,176","38,510,771,492","225,496,801","43,746,680,737"
2018-11-06T00:00:00Z,"1,801,021",211.3,"208,643,217","38,719,414,709","224,420,306","43,971,101,043"
2018-11-07T00:00:00Z,"1,808,304",209.7,"212,626,254","38,932,040,963","240,286,403","44,211,387,446"
2018-11-08T00:00:00Z,"1,808,597",219.56,"222,670,662","39,154,711,625","238,839,142","44,450,226,588"
2018-11-09T00:00:00Z,"1,815,686",217.99,"223,834,294","39,378,545,919","234,326,407","44,684,552,995"
2018-11-10T00:00:00Z,"1,807,556",211.29,"217,799,991","39,596,345,910","232,780,167","44,917,333,162"
2018-11-11T00:00:00Z,"1,805,288",209.39,"216,407,798","39,812,753,708","237,398,203","45,154,731,365"
2018-11-12T00:00:00Z,"1,802,836",211.9,"219,026,343","40,031,780,051","236,880,147","45,391,611,512"
2018-11-13T00:00:00Z,"1,798,893",211.7,"218,963,167","40,250,743,218","237,111,228","45,628,722,740"
2018-11-14T00:00:00Z,"1,799,731",210.81,"220,445,172","40,471,188,390","233,524,189","45,862,246,929"
2018-11-15T00:00:00Z,"1,794,967",206.42,"220,264,538","40,691,452,928","211,080,891","46,073,327,820"
2018-11-16T00:00:00Z,"1,793,263",182.72,"205,466,621","40,896,919,549","220,127,231","46,293,455,051"
2018-11-17T00:00:00Z,"1,792,071",181.53,"211,512,735","41,108,432,284","219,562,678","46,513,017,729"
2018-11-18T00:00:00Z,"1,782,962",174.84,"204,938,888","41,313,371,172","220,713,063","46,733,730,792"
2018-11-19T00:00:00Z,"1,785,596",174.22,"204,253,491","41,517,624,663","223,940,480","46,957,671,272"
2018-11-20T00:00:00Z,"1,783,845",177.53,"221,814,273","41,739,438,936","198,692,777","47,156,364,049"
2018-11-21T00:00:00Z,"1,786,423",148.22,"195,474,396","41,934,913,332","186,650,306","47,343,014,355"
2018-11-22T00:00:00Z,"1,780,476",130.74,"177,500,113","42,112,413,445","199,963,242","47,542,977,597"
2018-11-23T00:00:00Z,"1,786,054",136.5,"190,168,826","42,302,582,271","189,045,846","47,732,023,443"
2018-11-24T00:00:00Z,"1,791,368",124.83,"173,885,264","42,476,467,535","185,634,666","47,917,658,109"
2018-11-25T00:00:00Z,"1,854,198",123.37,"174,067,847","42,650,535,382","172,366,437","48,090,024,546"
2018-11-26T00:00:00Z,"1,897,361",112.75,"163,555,946","42,814,091,328","184,856,426","48,274,880,972"
2018-11-27T00:00:00Z,"1,898,997",116.75,"172,931,822","42,987,023,150","176,549,210","48,451,430,182"
2018-11-28T00:00:00Z,"1,900,299",108.87,"167,256,120","43,154,279,270","185,494,714","48,636,924,896"
2018-11-29T00:00:00Z,"1,899,242",110.19,"170,031,927","43,324,311,197","207,039,082","48,843,963,978"
2018-11-30T00:00:00Z,"1,898,999",122.88,"191,022,616","43,515,333,813","199,464,963","49,043,428,941"
2018-12-01T00:00:00Z,"1,911,957",117.48,"183,087,038","43,698,420,851","192,329,145","49,235,758,086"
2018-12-02T00:00:00Z,"1,932,657",112.87,"176,254,381","43,874,675,232","202,130,169","49,437,888,255"
2018-12-03T00:00:00Z,"1,936,384",118.5,"185,761,062","44,060,436,294","198,648,537","49,636,536,792"
2018-12-04T00:00:00Z,"1,937,205",115.96,"182,069,974","44,242,506,268","186,035,448","49,822,572,240"
2018-12-05T00:00:00Z,"1,934,412",108.23,"171,132,826","44,413,639,094","189,593,951","50,012,166,191"
2018-12-06T00:00:00Z,"1,934,276",109.82,"173,369,682","44,587,008,776","175,593,919","50,187,760,110"
2018-12-07T00:00:00Z,"2,062,169",101.57,"156,509,204","44,743,517,980","153,334,956","50,341,095,066"
2018-12-08T00:00:00Z,"2,097,057",90.43,"146,907,008","44,890,424,988","167,329,952","50,508,425,018"
2018-12-09T00:00:00Z,"2,100,735",93.61,"153,408,689","45,043,833,677","165,613,979","50,674,038,997"
2018-12-10T00:00:00Z,"2,110,125",91.44,"151,611,539","45,195,445,216","172,335,247","50,846,374,244"
2018-12-11T00:00:00Z,"2,080,054",94.42,"157,109,255","45,352,554,471","165,523,751","51,011,897,995"
2018-12-12T00:00:00Z,"2,091,624",90.7,"151,762,641","45,504,317,112","162,189,694","51,174,087,689"
2018-12-13T00:00:00Z,"2,102,378",88.05,"147,717,281","45,652,034,393","167,324,493","51,341,412,182"
2018-12-14T00:00:00Z,"2,111,671",90.52,"151,630,024","45,803,664,417","159,100,483","51,500,512,665"
2018-12-15T00:00:00Z,"2,113,393",86.39,"144,652,319","45,948,316,736","154,378,261","51,654,890,926"
2018-12-16T00:00:00Z,"2,118,393",83.9,"140,563,965","46,088,880,701","155,267,058","51,810,157,984"
2018-12-17T00:00:00Z,"2,136,621",84.27,"141,293,208","46,230,173,909","157,883,351","51,968,041,335"
2018-12-18T00:00:00Z,"2,136,136",85.39,"143,068,810","46,373,242,719","175,673,204","52,143,714,539"
2018-12-19T00:00:00Z,"2,138,861",95.44,"160,499,464","46,533,742,183","189,134,576","52,332,849,115"
2018-12-20T00:00:00Z,"2,151,518",102.44,"174,669,953","46,708,412,136","189,105,382","52,521,954,497"
2018-12-21T00:00:00Z,"2,156,458",100.63,"173,101,531","46,881,513,667","218,894,480","52,740,848,977"
2018-12-22T00:00:00Z,"2,157,125",116.43,"203,926,070","47,085,439,737","209,762,158","52,950,611,135"
2018-12-23T00:00:00Z,"2,161,744",109.44,"197,462,216","47,282,901,953","232,357,409","53,182,968,544"
2018-12-24T00:00:00Z,"2,158,234",118.36,"216,644,785","47,499,546,738","261,215,407","53,444,183,951"
2018-12-25T00:00:00Z,"2,162,551",131.56,"242,773,188","47,742,319,926","281,257,005","53,725,440,956"
2018-12-26T00:00:00Z,"2,177,631",140.87,"261,748,194","48,004,068,120","262,985,131","53,988,426,087"
2018-12-27T00:00:00Z,"2,190,932",130.99,"245,403,840","48,249,471,960","268,629,804","54,257,055,891"
2018-12-28T00:00:00Z,"2,202,370",132.61,"249,276,751","48,498,748,711","237,858,048","54,494,913,939"
2018-12-29T00:00:00Z,"2,205,320",116.72,"220,198,639","48,718,947,350","283,888,510","54,778,802,449"
2018-12-30T00:00:00Z,"2,207,760",139.73,"266,781,822","48,985,729,172","282,757,583","55,061,560,032"
2018-12-31T00:00:00Z,"2,207,322",137.3,"262,291,224","49,248,020,396","290,397,600","55,351,957,632"
2019-01-01T00:00:00Z,"2,208,743",141.33,"270,227,354","49,518,247,750","274,673,495","55,626,631,127"
2019-01-02T00:00:00Z,"2,248,920",133.49,"255,222,709","49,773,470,459","293,343,968","55,919,975,095"
2019-01-03T00:00:00Z,"2,254,128",142.66,"272,533,664","50,046,004,123","322,181,109","56,242,156,204"
2019-01-04T00:00:00Z,"2,275,433",156.57,"299,343,431","50,345,347,554","308,272,339","56,550,428,543"
2019-01-05T00:00:00Z,"2,273,993",149.44,"283,934,162","50,629,281,716","320,024,976","56,870,453,519"
2019-01-06T00:00:00Z,"2,277,229",156.04,"292,794,207","50,922,075,923","317,312,535","57,187,766,054"
2019-01-07T00:00:00Z,"2,295,086",156.23,"292,233,691","51,214,309,614","321,204,020","57,508,970,074"
2019-01-08T00:00:00Z,"2,292,592",158.61,"295,507,208","51,509,816,822","307,317,612","57,816,287,686"
2019-01-09T00:00:00Z,"2,299,735",152.09,"281,892,447","51,791,709,269","305,151,912","58,121,439,598"
2019-01-10T00:00:00Z,"2,305,469",151.1,"280,893,717","52,072,602,986","305,948,710","58,427,388,308"
2019-01-11T00:00:00Z,"2,319,431",151.17,"282,137,348","52,354,740,334","260,671,755","58,688,060,063"
2019-01-12T00:00:00Z,"2,285,120",127.96,"238,628,188","52,593,368,522","259,059,000","58,947,119,063"
2019-01-13T00:00:00Z,"2,290,718",127.16,"237,574,007","52,830,942,529","257,293,331","59,204,412,394"
2019-01-14T00:00:00Z,"2,294,883",125.83,"236,957,555","53,067,900,084","239,782,239","59,444,194,633"
2019-01-15T00:00:00Z,"2,274,018",116.56,"223,752,135","53,291,652,219","272,125,241","59,716,319,874"
2019-01-16T00:00:00Z,"2,279,947",129.74,"249,599,611","53,541,251,830","255,030,163","59,971,350,037"
2019-01-17T00:00:00Z,"2,263,119",121.22,"234,245,347","53,775,497,177","264,279,272","60,235,629,309"
2019-01-18T00:00:00Z,"2,255,580",123.12,"237,330,878","54,012,828,055","266,029,833","60,501,659,142"
2019-01-19T00:00:00Z,"2,266,832",123.72,"239,257,130","54,252,085,185","260,326,841","60,761,985,983"
2019-01-20T00:00:00Z,"2,266,382",120.57,"233,892,530","54,485,977,715","270,063,664","61,032,049,647"
2019-01-21T00:00:00Z,"2,267,238",124.85,"246,512,237","54,732,489,952","262,162,097","61,294,211,744"
2019-01-22T00:00:00Z,"2,266,000",118.41,"234,690,403","54,967,180,355","258,751,907","61,552,963,651"
2019-01-23T00:00:00Z,"2,261,553",116.72,"230,565,814","55,197,746,169","261,677,655","61,814,641,306"
2019-01-24T00:00:00Z,"2,265,150",119.12,"236,012,807","55,433,758,976","258,940,006","62,073,581,312"
2019-01-25T00:00:00Z,"2,267,943",117.57,"235,928,329","55,669,687,305","262,878,413","62,336,459,725"
2019-01-26T00:00:00Z,"2,267,715",117.7,"236,526,504","55,906,213,809","258,891,186","62,595,350,911"
2019-01-27T00:00:00Z,"2,265,002",115.92,"233,648,883","56,139,862,692","260,393,550","62,855,744,461"
2019-01-28T00:00:00Z,"2,260,671",116.33,"234,396,359","56,374,259,051","251,381,454","63,107,125,915"
2019-01-29T00:00:00Z,"2,264,761",112.27,"227,494,370","56,601,753,421","238,193,661","63,345,319,576"
2019-01-30T00:00:00Z,"2,257,467",106.36,"216,852,946","56,818,606,367","237,141,353","63,582,460,929"
2019-01-31T00:00:00Z,"2,279,734",104.75,"214,065,151","57,032,671,518","247,564,425","63,830,025,354"
2019-02-01T00:00:00Z,"2,290,758",109.04,"223,225,407","57,255,896,925","243,962,669","64,073,988,023"
2019-02-02T00:00:00Z,"2,294,493",106.89,"219,093,931","57,474,990,856","244,456,836","64,318,444,859"
2019-02-03T00:00:00Z,"2,296,007",107.03,"220,262,120","57,695,252,976","255,938,506","64,574,383,365"
2019-02-04T00:00:00Z,"2,294,169",111,"228,877,164","57,924,130,140","247,273,241","64,821,656,606"
2019-02-05T00:00:00Z,"2,257,989",107.21,"222,523,793","58,146,653,933","247,095,846","65,068,752,452"
2019-02-06T00:00:00Z,"2,263,130",106.9,"221,484,573","58,368,138,506","247,322,985","65,316,075,437"
2019-02-07T00:00:00Z,"2,253,360",106.93,"223,717,073","58,591,855,579","243,593,938","65,559,669,375"
2019-02-08T00:00:00Z,"2,249,658",104.5,"218,844,113","58,810,699,692","243,913,621","65,803,582,996"
